0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
"[0.5694317817687988, 0.16529132425785065]","[0.576191246509552, 0.1459508091211319]","[0.5781047940254211, 0.14598993957042694]","[0.5801512002944946, 0.14593364298343658]","[0.5744374394416809, 0.1448061764240265]","[0.5751489400863647, 0.14400817453861237]","[0.5759968757629395, 0.14299044013023376]","[0.5950220227241516, 0.15427953004837036]","[0.5892709493637085, 0.15004852414131165]","[0.5767608284950256, 0.18317389488220215]","[0.5738739371299744, 0.18276962637901306]","[0.6256350874900818, 0.2604099214076996]","[0.6044214963912964, 0.249195858836174]","[0.6644205451011658, 0.388761043548584]","[0.6253325939178467, 0.3798329532146454]","[0.6062045097351074, 0.4597441256046295]","[0.5976912379264832, 0.438644140958786]","[0.5910428762435913, 0.4790792763233185]","[0.5828512907028198, 0.45244720578193665]","[0.587565541267395, 0.4607484042644501]","[0.5801986455917358, 0.44472914934158325]","[0.5919270515441895, 0.45392510294914246]","[0.5854147672653198, 0.44049403071403503]","[0.6314979195594788, 0.5013684630393982]","[0.6320881247520447, 0.4911521077156067]","[0.5961568355560303, 0.6502740979194641]","[0.6282532811164856, 0.6445711851119995]","[0.6299358606338501, 0.8128567934036255]","[0.7115918397903442, 0.6215390563011169]","[0.6446375846862793, 0.8396592736244202]","[0.7282997965812683, 0.6013067364692688]","[0.5828115344047546, 0.8472848534584045]","[0.7311990857124329, 0.6909042596817017]"
"[0.5688933730125427, 0.17179621756076813]","[0.5755523443222046, 0.15220242738723755]","[0.5774585604667664, 0.15213964879512787]","[0.5794632434844971, 0.1519831269979477]","[0.5739427804946899, 0.15105418860912323]","[0.5747208595275879, 0.15018358826637268]","[0.5756460428237915, 0.14914822578430176]","[0.5941305756568909, 0.15973667800426483]","[0.5893627405166626, 0.15661874413490295]","[0.5764769315719604, 0.19069154560565948]","[0.5739099383354187, 0.1901645064353943]","[0.6250455975532532, 0.2637689411640167]","[0.6079684495925903, 0.2543163597583771]","[0.6517942547798157, 0.39707013964653015]","[0.6273860931396484, 0.37954893708229065]","[0.5948219299316406, 0.4503304362297058]","[0.599821925163269, 0.4368785321712494]","[0.5809801816940308, 0.46829953789711]","[0.5845324397087097, 0.45611900091171265]","[0.5782591700553894, 0.45391738414764404]","[0.5834186673164368, 0.4498147666454315]","[0.5828372836112976, 0.44776472449302673]","[0.5892425775527954, 0.4406992197036743]","[0.6380729079246521, 0.5068754553794861]","[0.6315605640411377, 0.4974377155303955]","[0.6235874891281128, 0.6675354242324829]","[0.5897375345230103, 0.6353179812431335]","[0.66964191198349, 0.81009840965271]","[0.6854653358459473, 0.6383029818534851]","[0.6874490976333618, 0.8399357199668884]","[0.7026540040969849, 0.6255571842193604]","[0.6334275007247925, 0.8514396548271179]","[0.6919983625411987, 0.7106553912162781]"
"[0.5690547823905945, 0.1654292494058609]","[0.5755696296691895, 0.1462293565273285]","[0.577458381652832, 0.14611759781837463]","[0.5794376730918884, 0.14605817198753357]","[0.5742752552032471, 0.14531776309013367]","[0.5752242207527161, 0.14447030425071716]","[0.5763920545578003, 0.1435565948486328]","[0.5937674641609192, 0.15513905882835388]","[0.5900067090988159, 0.15186895430088043]","[0.5769637227058411, 0.18521107733249664]","[0.5745803117752075, 0.18434931337833405]","[0.6229236125946045, 0.25473764538764954]","[0.6143355965614319, 0.24799863994121552]","[0.6426612734794617, 0.38987401127815247]","[0.6360833048820496, 0.3683020770549774]","[0.5860353708267212, 0.4410567879676819]","[0.6020058393478394, 0.4281102120876312]","[0.5731490254402161, 0.45168617367744446]","[0.5912081599235535, 0.445004403591156]","[0.5710054636001587, 0.4395747184753418]","[0.5905231237411499, 0.4358067810535431]","[0.5755311846733093, 0.4387863576412201]","[0.5923694372177124, 0.42753252387046814]","[0.6455245614051819, 0.5123114585876465]","[0.6312655210494995, 0.4987964928150177]","[0.6479350924491882, 0.6762548089027405]","[0.5730692148208618, 0.5996695756912231]","[0.709576427936554, 0.8040536046028137]","[0.654645562171936, 0.6543170809745789]","[0.7297066450119019, 0.8296675682067871]","[0.66737300157547, 0.6288954615592957]","[0.670709490776062, 0.8554962277412415]","[0.6407427787780762, 0.7105478644371033]"
"[0.569674015045166, 0.16143782436847687]","[0.5754856467247009, 0.1420038491487503]","[0.5772258043289185, 0.1418640911579132]","[0.5790728330612183, 0.14177550375461578]","[0.5746115446090698, 0.1411912441253662]","[0.5757265090942383, 0.14038656651973724]","[0.5770437717437744, 0.1395265758037567]","[0.5935130715370178, 0.15237298607826233]","[0.5901411771774292, 0.1492055356502533]","[0.5774358510971069, 0.1815924495458603]","[0.5758437514305115, 0.18166758120059967]","[0.6224158406257629, 0.252542108297348]","[0.6243263483047485, 0.23210807144641876]","[0.6408848762512207, 0.37412533164024353]","[0.6524922251701355, 0.3331986367702484]","[0.5872834920883179, 0.40114715695381165]","[0.6431836485862732, 0.3707773983478546]","[0.5753329396247864, 0.40858426690101624]","[0.641566276550293, 0.3812964856624603]","[0.5739572048187256, 0.39376336336135864]","[0.6316691040992737, 0.3636918365955353]","[0.5779486894607544, 0.3904758095741272]","[0.6390124559402466, 0.3673942983150482]","[0.6454583406448364, 0.5018214583396912]","[0.6298677921295166, 0.4930337369441986]","[0.6638726592063904, 0.6710044145584106]","[0.5649550557136536, 0.5774446129798889]","[0.7333638072013855, 0.794428825378418]","[0.6341732740402222, 0.6874149441719055]","[0.7551828622817993, 0.8056406378746033]","[0.6502089500427246, 0.7035077810287476]","[0.7095280885696411, 0.8552637696266174]","[0.602258026599884, 0.7422958612442017]"
"[0.5708964467048645, 0.1487782746553421]","[0.5760115385055542, 0.13114696741104126]","[0.5773922801017761, 0.1313113272190094]","[0.5789555907249451, 0.13138684630393982]","[0.5762778520584106, 0.1295301914215088]","[0.5777958631515503, 0.12843747437000275]","[0.5793906450271606, 0.12720051407814026]","[0.5932115912437439, 0.13813918828964233]","[0.592879593372345, 0.13330784440040588]","[0.5777259469032288, 0.16553625464439392]","[0.5773019790649414, 0.16408836841583252]","[0.6172329783439636, 0.23447202146053314]","[0.6345311999320984, 0.21133257448673248]","[0.6371175050735474, 0.36180374026298523]","[0.6705726385116577, 0.2988062798976898]","[0.5872908234596252, 0.37880629301071167]","[0.6435595750808716, 0.34351006150245667]","[0.5756020545959473, 0.38511988520622253]","[0.6376744508743286, 0.34980303049087524]","[0.5747935771942139, 0.3676114082336426]","[0.6318086385726929, 0.3466184139251709]","[0.579200804233551, 0.36478668451309204]","[0.6327580213546753, 0.34637683629989624]","[0.6424195766448975, 0.4930906891822815]","[0.625853419303894, 0.4845455288887024]","[0.675912618637085, 0.6688088178634644]","[0.5629091858863831, 0.5679794549942017]","[0.7533435225486755, 0.7748655676841736]","[0.6054437756538391, 0.7226898074150085]","[0.773527979850769, 0.7733392715454102]","[0.6203524470329285, 0.7560787796974182]","[0.7439247965812683, 0.8473680019378662]","[0.5618288516998291, 0.7616774439811707]"
"[0.570830225944519, 0.1387021541595459]","[0.5759172439575195, 0.12074048817157745]","[0.5772377848625183, 0.1210961565375328]","[0.5787549018859863, 0.12132443487644196]","[0.5763775110244751, 0.11882167309522629]","[0.5778891444206238, 0.11773449927568436]","[0.5795119404792786, 0.11640968173742294]","[0.5929965972900391, 0.12760256230831146]","[0.5934577584266663, 0.12209176272153854]","[0.5775232911109924, 0.154872864484787]","[0.5774174928665161, 0.1534755527973175]","[0.6124564409255981, 0.22568969428539276]","[0.638386607170105, 0.20563934743404388]","[0.6348479986190796, 0.35230448842048645]","[0.674285352230072, 0.28874877095222473]","[0.587948739528656, 0.36375847458839417]","[0.6516902446746826, 0.3282415270805359]","[0.5768660306930542, 0.3675228953361511]","[0.6460638046264648, 0.33498236536979675]","[0.5761595368385315, 0.3517647981643677]","[0.6416833996772766, 0.33128228783607483]","[0.5804458856582642, 0.349872887134552]","[0.6423601508140564, 0.33051565289497375]","[0.6409647464752197, 0.492855042219162]","[0.6259293556213379, 0.4843657910823822]","[0.68175208568573, 0.6644080877304077]","[0.5738536715507507, 0.5793396830558777]","[0.7674928903579712, 0.7457327842712402]","[0.5769917964935303, 0.749389111995697]","[0.7903573513031006, 0.7340927720069885]","[0.5855158567428589, 0.7813640236854553]","[0.7691593766212463, 0.8420112729072571]","[0.5314891934394836, 0.7605311870574951]"
"[0.570683479309082, 0.13593731820583344]","[0.5757754445075989, 0.11816178262233734]","[0.5771088600158691, 0.11826565861701965]","[0.5786260366439819, 0.11835386604070663]","[0.576248049736023, 0.11655358225107193]","[0.5777980089187622, 0.115436851978302]","[0.579443097114563, 0.11418958008289337]","[0.5928922891616821, 0.12416235357522964]","[0.5934748649597168, 0.11960668861865997]","[0.5773527026176453, 0.152594655752182]","[0.5772779583930969, 0.15107475221157074]","[0.6117652058601379, 0.21419797837734222]","[0.6376010179519653, 0.202119380235672]","[0.6347010731697083, 0.3346024751663208]","[0.6688457727432251, 0.2912903130054474]","[0.5894781947135925, 0.3633551597595215]","[0.6499630212783813, 0.33062779903411865]","[0.5792697668075562, 0.3686607778072357]","[0.6447909474372864, 0.33798670768737793]","[0.5778210759162903, 0.3553486168384552]","[0.6391100883483887, 0.3365122973918915]","[0.5819130539894104, 0.35302358865737915]","[0.6413655877113342, 0.3341401517391205]","[0.64128577709198, 0.4875519573688507]","[0.6253770589828491, 0.4827231466770172]","[0.6735290288925171, 0.660685122013092]","[0.5828732252120972, 0.5810602307319641]","[0.7721813321113586, 0.705818772315979]","[0.5630054473876953, 0.7698368430137634]","[0.7901892066001892, 0.6869543790817261]","[0.5679190158843994, 0.808495819568634]","[0.7811407446861267, 0.7974299788475037]","[0.5187410116195679, 0.7640174031257629]"
"[0.5704423189163208, 0.13529616594314575]","[0.5756667852401733, 0.11822234094142914]","[0.5770305395126343, 0.11816991865634918]","[0.5785780549049377, 0.118129663169384]","[0.576007068157196, 0.11698850244283676]","[0.5774995684623718, 0.11597617715597153]","[0.5791318416595459, 0.11480529606342316]","[0.5929884314537048, 0.12456005066633224]","[0.5934115052223206, 0.12060081958770752]","[0.5771934986114502, 0.1526462435722351]","[0.5769575238227844, 0.15157604217529297]","[0.6123265624046326, 0.21528396010398865]","[0.6320366859436035, 0.20561303198337555]","[0.6375247240066528, 0.332297682762146]","[0.6623270511627197, 0.30124470591545105]","[0.5898767709732056, 0.3712836503982544]","[0.6441489458084106, 0.33563944697380066]","[0.5800643563270569, 0.3790029287338257]","[0.6449106931686401, 0.34843868017196655]","[0.5788686275482178, 0.3661292493343353]","[0.6398198008537292, 0.3419798016548157]","[0.5827609300613403, 0.3632434010505676]","[0.63956618309021, 0.33949264883995056]","[0.6405557990074158, 0.4880773425102234]","[0.626106858253479, 0.4832143187522888]","[0.6586464643478394, 0.6602309942245483]","[0.5843276381492615, 0.608397901058197]","[0.7647830247879028, 0.6736283302307129]","[0.56662917137146, 0.7746717929840088]","[0.7794181108474731, 0.6455134749412537]","[0.5709213018417358, 0.8134679794311523]","[0.7857000231742859, 0.7501823306083679]","[0.519292950630188, 0.7673494815826416]"
"[0.5707012414932251, 0.1377783566713333]","[0.5759814977645874, 0.12096582353115082]","[0.5775508284568787, 0.12064941972494125]","[0.5793354511260986, 0.12042088806629181]","[0.5758959650993347, 0.12037171423435211]","[0.5772795677185059, 0.11957228928804398]","[0.5788512229919434, 0.11870687454938889]","[0.5940811038017273, 0.12723000347614288]","[0.5930848121643066, 0.12450120598077774]","[0.5779591798782349, 0.15770530700683594]","[0.5769712328910828, 0.15775595605373383]","[0.6134296655654907, 0.21756026148796082]","[0.6296672224998474, 0.21895664930343628]","[0.6400855779647827, 0.33402878046035767]","[0.6532951593399048, 0.33831527829170227]","[0.5917078852653503, 0.38263624906539917]","[0.6145655512809753, 0.39937329292297363]","[0.5815214514732361, 0.3942508399486542]","[0.6052322387695312, 0.40833786129951477]","[0.5795387625694275, 0.38438042998313904]","[0.6062429547309875, 0.40687423944473267]","[0.5833800435066223, 0.38109686970710754]","[0.6060697436332703, 0.39774250984191895]","[0.6341598033905029, 0.4886992573738098]","[0.6333141922950745, 0.4838712513446808]","[0.6171892285346985, 0.6601104140281677]","[0.6226269006729126, 0.6412646174430847]","[0.6594168543815613, 0.7051978707313538]","[0.6943880319595337, 0.7682480812072754]","[0.6731961369514465, 0.660262405872345]","[0.7101524472236633, 0.7630573511123657]","[0.6420291662216187, 0.7692531943321228]","[0.6832982301712036, 0.7756690979003906]"
"[0.5716208219528198, 0.1517868936061859]","[0.5768480896949768, 0.13413812220096588]","[0.5785060524940491, 0.13375252485275269]","[0.5803451538085938, 0.13342246413230896]","[0.5763952732086182, 0.13405045866966248]","[0.5775778889656067, 0.13351523876190186]","[0.5789429545402527, 0.13289199769496918]","[0.5945167541503906, 0.13941900432109833]","[0.5928609371185303, 0.13805875182151794]","[0.5787103772163391, 0.17080368101596832]","[0.5774392485618591, 0.17096178233623505]","[0.6188278198242188, 0.22209951281547546]","[0.6190794706344604, 0.23314407467842102]","[0.6431732773780823, 0.3422500789165497]","[0.6352370381355286, 0.34627068042755127]","[0.59860759973526, 0.4217498302459717]","[0.6002618670463562, 0.4223317503929138]","[0.5865445137023926, 0.4397273659706116]","[0.5912030339241028, 0.4423346519470215]","[0.5819348096847534, 0.42668452858924866]","[0.5902519822120667, 0.44100266695022583]","[0.5862536430358887, 0.42218130826950073]","[0.5927101969718933, 0.4326934814453125]","[0.6344254612922668, 0.49053385853767395]","[0.6326815485954285, 0.48795828223228455]","[0.6136857271194458, 0.6659859418869019]","[0.6149362325668335, 0.6508289575576782]","[0.714722216129303, 0.6568780541419983]","[0.6286978721618652, 0.8026072978973389]","[0.7279210686683655, 0.6347973942756653]","[0.6444690823554993, 0.8326559066772461]","[0.7406059503555298, 0.7343145608901978]","[0.5778875946998596, 0.8172591924667358]"
"[0.5727062225341797, 0.15783102810382843]","[0.5787825584411621, 0.14010749757289886]","[0.5807172060012817, 0.13994547724723816]","[0.5828112959861755, 0.13976015150547028]","[0.5770736932754517, 0.13990196585655212]","[0.5778622031211853, 0.13948428630828857]","[0.5789292454719543, 0.13895967602729797]","[0.597615122795105, 0.147297203540802]","[0.592750608921051, 0.1458052545785904]","[0.5797399282455444, 0.17713294923305511]","[0.5774641036987305, 0.1772528439760208]","[0.6238505244255066, 0.2326202392578125]","[0.6093520522117615, 0.24340304732322693]","[0.6581910848617554, 0.34992095828056335]","[0.6189663410186768, 0.3547547161579132]","[0.6124984622001648, 0.4403381049633026]","[0.5852395296096802, 0.41121724247932434]","[0.6026874780654907, 0.4657025635242462]","[0.5709548592567444, 0.42766740918159485]","[0.5977422595024109, 0.45408058166503906]","[0.5697929859161377, 0.4244129955768585]","[0.5999985933303833, 0.4463413655757904]","[0.5761671662330627, 0.41858240962028503]","[0.6392050981521606, 0.4932365417480469]","[0.632777750492096, 0.4929591417312622]","[0.6066535711288452, 0.6621879935264587]","[0.6246480345726013, 0.663688063621521]","[0.7137995958328247, 0.6550528407096863]","[0.6465997695922852, 0.8041248917579651]","[0.7276762127876282, 0.6417116522789001]","[0.6624475121498108, 0.8355860114097595]","[0.7239340543746948, 0.7366138696670532]","[0.5913559198379517, 0.8353281617164612]"
"[0.5726311206817627, 0.15774160623550415]","[0.5788366198539734, 0.14031261205673218]","[0.5807883143424988, 0.13998755812644958]","[0.5829286575317383, 0.13965575397014618]","[0.5770795941352844, 0.14026321470737457]","[0.5778297781944275, 0.13979272544384003]","[0.5788497924804688, 0.13919249176979065]","[0.5975337624549866, 0.14668478071689606]","[0.5926438570022583, 0.14500601589679718]","[0.5797929763793945, 0.17621751129627228]","[0.577387273311615, 0.17639176547527313]","[0.6247169971466064, 0.22744536399841309]","[0.6108897924423218, 0.24295982718467712]","[0.6699853539466858, 0.3328692615032196]","[0.6204954385757446, 0.3616170287132263]","[0.6353987455368042, 0.43008264899253845]","[0.5824896097183228, 0.4106665849685669]","[0.6301667094230652, 0.4569285809993744]","[0.5648288726806641, 0.42671725153923035]","[0.6205888986587524, 0.4502933919429779]","[0.5631088018417358, 0.42232394218444824]","[0.6211929321289062, 0.4416060149669647]","[0.5701504945755005, 0.4175243675708771]","[0.6418337225914001, 0.4870760142803192]","[0.6366485357284546, 0.4919178783893585]","[0.5962472558021545, 0.6363055109977722]","[0.6295539140701294, 0.6568671464920044]","[0.6904691457748413, 0.6609755754470825]","[0.674915611743927, 0.796006441116333]","[0.7094503045082092, 0.6510913968086243]","[0.6929967999458313, 0.8242524862289429]","[0.6901934146881104, 0.7333543300628662]","[0.6374610662460327, 0.8257676959037781]"
"[0.5699261426925659, 0.15371963381767273]","[0.576499879360199, 0.13610944151878357]","[0.57854825258255, 0.13525710999965668]","[0.5808133482933044, 0.1343965083360672]","[0.5748782157897949, 0.13726556301116943]","[0.5756868124008179, 0.13713525235652924]","[0.5767245292663574, 0.13693925738334656]","[0.5966447591781616, 0.14129137992858887]","[0.5921028852462769, 0.14233021438121796]","[0.5771896243095398, 0.17039543390274048]","[0.5750104188919067, 0.1720917820930481]","[0.6282284259796143, 0.21605561673641205]","[0.6121138334274292, 0.24019473791122437]","[0.6800224781036377, 0.30531978607177734]","[0.6227996945381165, 0.3569251298904419]","[0.6479114294052124, 0.40868017077445984]","[0.5810412764549255, 0.4060348570346832]","[0.6401691436767578, 0.4486902356147766]","[0.5618387460708618, 0.42519307136535645]","[0.630696177482605, 0.44557052850723267]","[0.5594661831855774, 0.4201752245426178]","[0.6323212385177612, 0.43550384044647217]","[0.5665118098258972, 0.41361314058303833]","[0.6414374709129333, 0.47516635060310364]","[0.6471222639083862, 0.482293963432312]","[0.5776937007904053, 0.6027365326881409]","[0.657720685005188, 0.6476238965988159]","[0.6573628187179565, 0.6866661310195923]","[0.7188624143600464, 0.782342255115509]","[0.6768649220466614, 0.7008887529373169]","[0.73736172914505, 0.808007538318634]","[0.6351898908615112, 0.7691564559936523]","[0.6787262558937073, 0.8208417296409607]"
"[0.5699247121810913, 0.13387557864189148]","[0.5765954256057739, 0.11640122532844543]","[0.578649640083313, 0.1160302683711052]","[0.5809010863304138, 0.11542847752571106]","[0.5749366879463196, 0.11692019551992416]","[0.5757426023483276, 0.11683125793933868]","[0.5767766833305359, 0.11645545810461044]","[0.5965539216995239, 0.12440398335456848]","[0.5921664834022522, 0.12481503933668137]","[0.5771253705024719, 0.1513122022151947]","[0.5749334692955017, 0.15245606005191803]","[0.6305237412452698, 0.20274189114570618]","[0.6107885241508484, 0.22600218653678894]","[0.6874955892562866, 0.2799737751483917]","[0.6214585900306702, 0.33920830488204956]","[0.6557266712188721, 0.37901169061660767]","[0.5754257440567017, 0.3819936215877533]","[0.6449176669120789, 0.4154181182384491]","[0.5591771006584167, 0.39516156911849976]","[0.6366907954216003, 0.4059441387653351]","[0.5567898154258728, 0.3879948854446411]","[0.6386235356330872, 0.3961925506591797]","[0.5632975697517395, 0.38436928391456604]","[0.6412338614463806, 0.45917728543281555]","[0.6435258984565735, 0.461938738822937]","[0.5686785578727722, 0.5807651877403259]","[0.6716835498809814, 0.6224424242973328]","[0.6253117322921753, 0.723967969417572]","[0.7397762537002563, 0.7721098065376282]","[0.6423290371894836, 0.7478510737419128]","[0.7584344744682312, 0.7956574559211731]","[0.5879634618759155, 0.7877341508865356]","[0.717741847038269, 0.822509229183197]"
"[0.5702118277549744, 0.12701359391212463]","[0.5768762230873108, 0.10869763791561127]","[0.5789648294448853, 0.10829228162765503]","[0.5812128782272339, 0.10765032470226288]","[0.5750697255134583, 0.10904321819543839]","[0.5758518576622009, 0.10877644270658493]","[0.5768573880195618, 0.10822799801826477]","[0.5969454646110535, 0.11501681059598923]","[0.5923919677734375, 0.11534363776445389]","[0.577790379524231, 0.14328156411647797]","[0.5754287838935852, 0.1439516395330429]","[0.6360698342323303, 0.19516533613204956]","[0.6108963489532471, 0.21147789061069489]","[0.6965450048446655, 0.26538339257240295]","[0.6191447377204895, 0.3217952251434326]","[0.6595724821090698, 0.3586907982826233]","[0.5748463869094849, 0.3604287803173065]","[0.648052990436554, 0.3862664997577667]","[0.5609233975410461, 0.3747323751449585]","[0.6409339308738708, 0.3750722110271454]","[0.5584017634391785, 0.3685731589794159]","[0.6425154805183411, 0.36560332775115967]","[0.5646194219589233, 0.36471858620643616]","[0.6405455470085144, 0.45070379972457886]","[0.642625629901886, 0.44964587688446045]","[0.5696471333503723, 0.5730788707733154]","[0.6783126592636108, 0.602002739906311]","[0.5957832336425781, 0.7473746538162231]","[0.7595565319061279, 0.7223400473594666]","[0.6090980768203735, 0.780005156993866]","[0.7819846868515015, 0.7328784465789795]","[0.5462971329689026, 0.7875697612762451]","[0.7470702528953552, 0.8152770400047302]"
"[0.5708290338516235, 0.12081633508205414]","[0.5772231817245483, 0.10272463411092758]","[0.579378604888916, 0.10234252363443375]","[0.581633448600769, 0.10176678746938705]","[0.5752075910568237, 0.1027141883969307]","[0.5759565830230713, 0.10220713168382645]","[0.5769296288490295, 0.10143660753965378]","[0.5972618460655212, 0.10678155720233917]","[0.5924853086471558, 0.10728707909584045]","[0.5792110562324524, 0.13650287687778473]","[0.576399564743042, 0.13684247434139252]","[0.6366525292396545, 0.18651199340820312]","[0.6092838644981384, 0.20290033519268036]","[0.6934061050415039, 0.26196613907814026]","[0.61851966381073, 0.3074072003364563]","[0.6574409008026123, 0.35505467653274536]","[0.5766430497169495, 0.35008615255355835]","[0.6461665630340576, 0.383836954832077]","[0.5622299313545227, 0.36670124530792236]","[0.6385399103164673, 0.3727748394012451]","[0.5596570372581482, 0.36238136887550354]","[0.6401594877243042, 0.36481165885925293]","[0.5665410757064819, 0.35792070627212524]","[0.6373364925384521, 0.44762489199638367]","[0.6416659951210022, 0.4445647895336151]","[0.5764800906181335, 0.5835487246513367]","[0.6740775108337402, 0.5979432463645935]","[0.5695887207984924, 0.7559553384780884]","[0.7670140862464905, 0.6703450679779053]","[0.5798887610435486, 0.7931171655654907]","[0.7895853519439697, 0.6653490662574768]","[0.5216024518013, 0.7716257572174072]","[0.7726996541023254, 0.7671281695365906]"
"[0.5707539916038513, 0.11563421040773392]","[0.5772839188575745, 0.09789276123046875]","[0.5795046091079712, 0.09765893220901489]","[0.5817874670028687, 0.09737607091665268]","[0.5752140283584595, 0.09792321175336838]","[0.5759596228599548, 0.09750913083553314]","[0.5769322514533997, 0.09690918028354645]","[0.5972191095352173, 0.10505576431751251]","[0.5925087332725525, 0.10484213382005692]","[0.5790876746177673, 0.13264063000679016]","[0.5761440396308899, 0.13301140069961548]","[0.634842574596405, 0.18692368268966675]","[0.6081371903419495, 0.19994458556175232]","[0.6892337203025818, 0.26769450306892395]","[0.6158007979393005, 0.30149900913238525]","[0.6522541642189026, 0.3579369783401489]","[0.5766855478286743, 0.3482850193977356]","[0.6411061882972717, 0.3861595690250397]","[0.5634463429450989, 0.3681112825870514]","[0.6339814066886902, 0.3749845325946808]","[0.5611032247543335, 0.366548627614975]","[0.6364425420761108, 0.36721357703208923]","[0.5674563050270081, 0.3611939251422882]","[0.6349854469299316, 0.4474809467792511]","[0.6415731906890869, 0.4422048330307007]","[0.5834372043609619, 0.586673378944397]","[0.6681488752365112, 0.5966286659240723]","[0.5612779855728149, 0.7569490075111389]","[0.7664593458175659, 0.6238353848457336]","[0.5686315298080444, 0.7954478859901428]","[0.7849379777908325, 0.608063817024231]","[0.5143435001373291, 0.753512978553772]","[0.7803131937980652, 0.6986575126647949]"
"[0.571447491645813, 0.12000498175621033]","[0.578482449054718, 0.10222748667001724]","[0.5807392597198486, 0.10192802548408508]","[0.5831509828567505, 0.1015954464673996]","[0.5762125253677368, 0.1022670641541481]","[0.5768969058990479, 0.10181983560323715]","[0.5777823328971863, 0.10118798911571503]","[0.598442554473877, 0.10901817679405212]","[0.5929293632507324, 0.10862548649311066]","[0.5798104405403137, 0.13719353079795837]","[0.5768065452575684, 0.13752703368663788]","[0.6336026191711426, 0.19179268181324005]","[0.6083693504333496, 0.2030915766954422]","[0.6866854429244995, 0.2769849896430969]","[0.6171315908432007, 0.3077007830142975]","[0.6473776698112488, 0.363290011882782]","[0.5770983099937439, 0.3503642678260803]","[0.6364386081695557, 0.38669687509536743]","[0.5647249221801758, 0.3784787058830261]","[0.630325198173523, 0.3764703869819641]","[0.5630908012390137, 0.3766928017139435]","[0.6329952478408813, 0.3689165413379669]","[0.568669855594635, 0.36746716499328613]","[0.6341689825057983, 0.4519750475883484]","[0.6412543654441833, 0.44567760825157166]","[0.5857046842575073, 0.5930144786834717]","[0.6668275594711304, 0.601020336151123]","[0.5713688731193542, 0.7665103673934937]","[0.7599086761474609, 0.5944676995277405]","[0.578865647315979, 0.7984825968742371]","[0.7753622531890869, 0.5728643536567688]","[0.5269462466239929, 0.7569809556007385]","[0.7798112630844116, 0.6642188429832458]"
"[0.5716661214828491, 0.12922769784927368]","[0.5786231756210327, 0.11155474185943604]","[0.5808286666870117, 0.11147041618824005]","[0.5831798315048218, 0.1113905981183052]","[0.5765467882156372, 0.11105082929134369]","[0.577263355255127, 0.11053389310836792]","[0.5781657099723816, 0.10982558876276016]","[0.5983086824417114, 0.11877845972776413]","[0.5929418802261353, 0.1166868656873703]","[0.5799511671066284, 0.14855344593524933]","[0.5770597457885742, 0.1491398811340332]","[0.6315840482711792, 0.1996791809797287]","[0.6091212034225464, 0.21409492194652557]","[0.6826377511024475, 0.3087092339992523]","[0.6184379458427429, 0.3170398771762848]","[0.6359679102897644, 0.3966270387172699]","[0.5818673372268677, 0.373687744140625]","[0.6215832233428955, 0.42386394739151]","[0.5654417872428894, 0.3980027437210083]","[0.6159186363220215, 0.41294199228286743]","[0.5637844800949097, 0.3955804109573364]","[0.6174240708351135, 0.4057149291038513]","[0.5697805285453796, 0.3883478045463562]","[0.6344472765922546, 0.45436176657676697]","[0.6409240365028381, 0.4490424692630768]","[0.59306401014328, 0.5954898595809937]","[0.6547570824623108, 0.6019335389137268]","[0.5935359597206116, 0.7678625583648682]","[0.7417239546775818, 0.5736647844314575]","[0.6035785675048828, 0.7976433634757996]","[0.7665526866912842, 0.5481876134872437]","[0.5497946739196777, 0.7806151509284973]","[0.7558341026306152, 0.6450566053390503]"
"[0.5715492963790894, 0.14072133600711823]","[0.578600287437439, 0.12353786081075668]","[0.5808032751083374, 0.12361761927604675]","[0.5831226110458374, 0.12371992319822311]","[0.576478123664856, 0.12299158424139023]","[0.5771649479866028, 0.12261950969696045]","[0.5780391693115234, 0.12204504758119583]","[0.5982083678245544, 0.13384294509887695]","[0.5929300785064697, 0.13180255889892578]","[0.579719603061676, 0.1621921807527542]","[0.5767297148704529, 0.16256314516067505]","[0.6308196783065796, 0.23244628310203552]","[0.6092930436134338, 0.23088183999061584]","[0.6697096228599548, 0.3464720547199249]","[0.630824863910675, 0.35076820850372314]","[0.614984393119812, 0.42064568400382996]","[0.6060898303985596, 0.4037933349609375]","[0.6007499098777771, 0.4392673373222351]","[0.5923009514808655, 0.42296409606933594]","[0.5966296792030334, 0.42573636770248413]","[0.5884061455726624, 0.4170559346675873]","[0.6015456914901733, 0.4206084907054901]","[0.5938013195991516, 0.40847015380859375]","[0.6345759034156799, 0.46285369992256165]","[0.6393397450447083, 0.4532797634601593]","[0.6003584861755371, 0.6091288924217224]","[0.6368595361709595, 0.5988743901252747]","[0.6168049573898315, 0.7681344747543335]","[0.7223485112190247, 0.5679643154144287]","[0.6337074637413025, 0.7926548719406128]","[0.7371143102645874, 0.5427301526069641]","[0.5524121522903442, 0.7964172959327698]","[0.7397910356521606, 0.6373554468154907]"
